system mqm_avg_score seg_id
Facebook-AI	-10.000000 303
Facebook-AI	-5.000000 304
Facebook-AI	-5.000000 305
Facebook-AI	None 306
Facebook-AI	None 307
Facebook-AI	None 308
Facebook-AI	None 309
Facebook-AI	None 310
Facebook-AI	None 311
Facebook-AI	None 312
Facebook-AI	None 313
Facebook-AI	None 314
Facebook-AI	None 315
Facebook-AI	None 316
Facebook-AI	None 317
Facebook-AI	None 318
Facebook-AI	None 319
Facebook-AI	None 320
Facebook-AI	None 321
Facebook-AI	None 322
Facebook-AI	None 323
Facebook-AI	None 324
Facebook-AI	None 325
Facebook-AI	None 326
Facebook-AI	None 327
Facebook-AI	None 328
Facebook-AI	None 329
Facebook-AI	None 330
Facebook-AI	None 331
Facebook-AI	None 332
Facebook-AI	None 333
Facebook-AI	None 334
Facebook-AI	None 335
Facebook-AI	None 336
Facebook-AI	None 337
Facebook-AI	None 338
Facebook-AI	None 339
Facebook-AI	None 340
Facebook-AI	None 341
Facebook-AI	None 342
Facebook-AI	None 343
Facebook-AI	None 344
Facebook-AI	None 345
Facebook-AI	None 346
Facebook-AI	None 347
Facebook-AI	None 348
Facebook-AI	None 349
Facebook-AI	None 350
Facebook-AI	None 351
Facebook-AI	None 352
Facebook-AI	None 353
Facebook-AI	None 354
Facebook-AI	None 355
Facebook-AI	None 356
Facebook-AI	None 357
Facebook-AI	None 358
Facebook-AI	None 359
Facebook-AI	None 360
Facebook-AI	None 361
Facebook-AI	None 362
Facebook-AI	None 363
Facebook-AI	-1.000000 364
Facebook-AI	-1.000000 365
Facebook-AI	-0.000000 366
Facebook-AI	-0.000000 367
Facebook-AI	-0.000000 368
Facebook-AI	-0.000000 369
Facebook-AI	-1.000000 370
Facebook-AI	-0.000000 371
Facebook-AI	-5.000000 372
Facebook-AI	-5.000000 373
Facebook-AI	-0.000000 374
Facebook-AI	-0.000000 375
Facebook-AI	-0.000000 376
Facebook-AI	-0.000000 377
Facebook-AI	-0.000000 378
Facebook-AI	None 379
Facebook-AI	None 380
Facebook-AI	None 381
Facebook-AI	None 382
Facebook-AI	None 383
Facebook-AI	None 384
Facebook-AI	None 385
Facebook-AI	None 386
Facebook-AI	None 387
Facebook-AI	None 388
Facebook-AI	None 389
Facebook-AI	None 390
Facebook-AI	None 391
Facebook-AI	None 392
Facebook-AI	None 393
Facebook-AI	None 394
Facebook-AI	None 395
Facebook-AI	None 396
Facebook-AI	None 397
Facebook-AI	None 398
Facebook-AI	None 399
Facebook-AI	None 400
Facebook-AI	None 401
Facebook-AI	None 402
Facebook-AI	None 403
Facebook-AI	None 404
Facebook-AI	None 405
Facebook-AI	None 406
Facebook-AI	-10.100000 407
Facebook-AI	-0.000000 408
Facebook-AI	-5.000000 409
Facebook-AI	-0.000000 410
Facebook-AI	-0.000000 411
Facebook-AI	-0.000000 412
Facebook-AI	-2.000000 413
Facebook-AI	-0.000000 414
Facebook-AI	-1.000000 415
Facebook-AI	-1.000000 416
Facebook-AI	-0.000000 417
Facebook-AI	None 418
Facebook-AI	None 419
Facebook-AI	None 420
Facebook-AI	None 421
Facebook-AI	None 422
Facebook-AI	None 423
Facebook-AI	None 424
Facebook-AI	None 425
Facebook-AI	None 426
Facebook-AI	None 427
Facebook-AI	None 428
Facebook-AI	None 429
Facebook-AI	None 430
Facebook-AI	None 431
Facebook-AI	None 432
Facebook-AI	None 433
Facebook-AI	None 434
Facebook-AI	None 435
Facebook-AI	None 436
Facebook-AI	None 437
Facebook-AI	None 438
Facebook-AI	None 439
Facebook-AI	None 440
Facebook-AI	None 441
Facebook-AI	None 442
Facebook-AI	None 443
Facebook-AI	None 444
Facebook-AI	None 445
Facebook-AI	None 446
Facebook-AI	None 447
Facebook-AI	None 448
Facebook-AI	None 449
Facebook-AI	None 450
Facebook-AI	None 451
Facebook-AI	None 452
Facebook-AI	None 453
Facebook-AI	None 454
Facebook-AI	None 455
Facebook-AI	None 456
Facebook-AI	None 457
Facebook-AI	None 458
Facebook-AI	None 459
Facebook-AI	None 460
Facebook-AI	None 461
Facebook-AI	None 462
Facebook-AI	None 463
Facebook-AI	None 464
Facebook-AI	None 465
Facebook-AI	None 466
Facebook-AI	None 467
Facebook-AI	None 468
Facebook-AI	None 469
Facebook-AI	None 470
Facebook-AI	None 471
Facebook-AI	None 472
Facebook-AI	None 473
Facebook-AI	None 474
Facebook-AI	None 475
Facebook-AI	-1.000000 476
Facebook-AI	-8.100000 477
Facebook-AI	-3.100000 478
Facebook-AI	-2.000000 479
Facebook-AI	-2.000000 480
Facebook-AI	-1.000000 481
Facebook-AI	-5.000000 482
Facebook-AI	-5.000000 483
Facebook-AI	-5.000000 484
Facebook-AI	-15.000000 485
Facebook-AI	-10.000000 486
Facebook-AI	-15.000000 487
Facebook-AI	-10.000000 488
Facebook-AI	None 489
Facebook-AI	None 490
Facebook-AI	None 491
Facebook-AI	None 492
Facebook-AI	None 493
Facebook-AI	None 494
Facebook-AI	None 495
Facebook-AI	None 496
Facebook-AI	None 497
Facebook-AI	None 498
Facebook-AI	None 499
Facebook-AI	None 500
Facebook-AI	None 501
Facebook-AI	None 502
Facebook-AI	None 503
Facebook-AI	None 504
Facebook-AI	None 505
Facebook-AI	None 506
Facebook-AI	None 507
Facebook-AI	None 508
Facebook-AI	None 509
Facebook-AI	None 510
Facebook-AI	None 511
Facebook-AI	None 512
Facebook-AI	None 513
Facebook-AI	-10.000000 514
Facebook-AI	-25.000000 515
Facebook-AI	-20.100000 516
Facebook-AI	-5.000000 517
Facebook-AI	-25.000000 518
Facebook-AI	-5.100000 519
Facebook-AI	-5.000000 520
Facebook-AI	-5.000000 521
Facebook-AI	-15.000000 522
Facebook-AI	-20.000000 523
Facebook-AI	-25.000000 524
Facebook-AI	-20.000000 525
Facebook-AI	-5.000000 526
Facebook-AI	-8.000000 527
Facebook-AI	-0.000000 528
Facebook-AI	-5.000000 529
Facebook-AI	-7.000000 530
Facebook-AI	-10.000000 531
Facebook-AI	-6.000000 532
Facebook-AI	-15.000000 533
Facebook-AI	-15.000000 534
Facebook-AI	-5.000000 535
Facebook-AI	-15.000000 536
Facebook-AI	-10.000000 537
Facebook-AI	-0.000000 538
Facebook-AI	-15.000000 539
Facebook-AI	-15.000000 540
Facebook-AI	-5.000000 541
Facebook-AI	-20.000000 542
Facebook-AI	-10.000000 543
Facebook-AI	-15.000000 544
Facebook-AI	-5.000000 545
Facebook-AI	-6.300000 546
Facebook-AI	-0.000000 547
Facebook-AI	-16.100000 548
Facebook-AI	-0.000000 549
Facebook-AI	-2.000000 550
Facebook-AI	-0.000000 551
Facebook-AI	-0.000000 552
Facebook-AI	-10.000000 553
Facebook-AI	-1.000000 554
Facebook-AI	-5.000000 555
Facebook-AI	None 556
Facebook-AI	None 557
Facebook-AI	None 558
Facebook-AI	None 559
Facebook-AI	None 560
Facebook-AI	None 561
Facebook-AI	None 562
Facebook-AI	None 563
Facebook-AI	None 564
Facebook-AI	None 565
Facebook-AI	None 566
Facebook-AI	None 567
Facebook-AI	None 568
Facebook-AI	None 569
Facebook-AI	None 570
Facebook-AI	None 571
Facebook-AI	None 572
Facebook-AI	None 573
Facebook-AI	None 574
Facebook-AI	None 575
Facebook-AI	None 576
Facebook-AI	None 577
Facebook-AI	None 578
Facebook-AI	None 579
Facebook-AI	None 580
Facebook-AI	None 581
Facebook-AI	None 582
Facebook-AI	None 583
Facebook-AI	None 584
Facebook-AI	None 585
Facebook-AI	None 586
Facebook-AI	None 587
Facebook-AI	None 588
Facebook-AI	None 589
Facebook-AI	-16.000000 590
Facebook-AI	-6.100000 591
Facebook-AI	-16.000000 592
Facebook-AI	-11.000000 593
Facebook-AI	-1.000000 594
Facebook-AI	-6.000000 595
Facebook-AI	-6.000000 596
Facebook-AI	-5.000000 597
Facebook-AI	-0.100000 598
Facebook-AI	-0.000000 599
Facebook-AI	-1.000000 600
Facebook-AI	-6.200000 601
Facebook-AI	None 602
Facebook-AI	None 603
Facebook-AI	None 604
Facebook-AI	None 605
Facebook-AI	None 606
Facebook-AI	None 607
Facebook-AI	None 608
Facebook-AI	None 609
Facebook-AI	None 610
Facebook-AI	None 611
Facebook-AI	None 612
Facebook-AI	None 613
Facebook-AI	None 614
Facebook-AI	None 615
Facebook-AI	None 616
Facebook-AI	None 617
Facebook-AI	None 618
Facebook-AI	None 619
Facebook-AI	None 620
Facebook-AI	None 621
Facebook-AI	None 622
Facebook-AI	None 623
Facebook-AI	None 624
Facebook-AI	None 625
Facebook-AI	None 626
Facebook-AI	None 627
Facebook-AI	None 628
Facebook-AI	None 629
Facebook-AI	None 630
Facebook-AI	None 631
Facebook-AI	None 632
Facebook-AI	None 633
Facebook-AI	None 634
Facebook-AI	None 635
Facebook-AI	None 636
Facebook-AI	None 637
Facebook-AI	-5.000000 638
Facebook-AI	-10.000000 639
Facebook-AI	-25.000000 640
Facebook-AI	-25.000000 641
Facebook-AI	-0.000000 642
Facebook-AI	-25.000000 643
Facebook-AI	-0.000000 644
Facebook-AI	-5.000000 645
Facebook-AI	-11.000000 646
Facebook-AI	-6.000000 647
Facebook-AI	-12.000000 648
Facebook-AI	None 649
Facebook-AI	None 650
Facebook-AI	None 651
Facebook-AI	None 652
Facebook-AI	None 653
Facebook-AI	None 654
Facebook-AI	None 655
Facebook-AI	None 656
Facebook-AI	None 657
Facebook-AI	None 658
Facebook-AI	None 659
Facebook-AI	None 660
Facebook-AI	None 661
Facebook-AI	None 662
Facebook-AI	None 663
Facebook-AI	None 664
Facebook-AI	None 665
Facebook-AI	None 666
Facebook-AI	None 667
Facebook-AI	None 668
Facebook-AI	None 669
Facebook-AI	None 670
Facebook-AI	None 671
Facebook-AI	None 672
Facebook-AI	None 673
Facebook-AI	None 674
Facebook-AI	-0.000000 675
Facebook-AI	-1.000000 676
Facebook-AI	-6.000000 677
Facebook-AI	-0.100000 678
Facebook-AI	-4.100000 679
Facebook-AI	-0.000000 680
Facebook-AI	-1.100000 681
Facebook-AI	-1.000000 682
Facebook-AI	-5.000000 683
Facebook-AI	-7.000000 684
Facebook-AI	-3.000000 685
Facebook-AI	-1.000000 686
Facebook-AI	-0.000000 687
Facebook-AI	-10.000000 688
Facebook-AI	-6.100000 689
Facebook-AI	-0.000000 690
Facebook-AI	-5.000000 691
Facebook-AI	-10.000000 692
Facebook-AI	-5.000000 693
Facebook-AI	-0.200000 694
Facebook-AI	-7.000000 695
Facebook-AI	-1.000000 696
Facebook-AI	-10.000000 697
Facebook-AI	-4.000000 698
Facebook-AI	-7.000000 699
Facebook-AI	-0.000000 700
Facebook-AI	-5.000000 701
Facebook-AI	-10.000000 702
Facebook-AI	-15.100000 703
Facebook-AI	-10.000000 704
Facebook-AI	-25.000000 705
Facebook-AI	-25.000000 706
Facebook-AI	-5.000000 707
Facebook-AI	-11.000000 708
Facebook-AI	-0.000000 709
Facebook-AI	-10.000000 710
Facebook-AI	-6.000000 711
Facebook-AI	-0.000000 712
Facebook-AI	-0.000000 713
Facebook-AI	-0.000000 714
Facebook-AI	-0.000000 715
Facebook-AI	-0.000000 716
Facebook-AI	-0.000000 717
Facebook-AI	-0.000000 718
Facebook-AI	-5.000000 719
Facebook-AI	-0.100000 720
Facebook-AI	-0.000000 721
Facebook-AI	None 722
Facebook-AI	None 723
Facebook-AI	-10.000000 724
Facebook-AI	-15.000000 725
Facebook-AI	-15.000000 726
Facebook-AI	-0.000000 727
Facebook-AI	-15.000000 728
Facebook-AI	-5.000000 729
Facebook-AI	-10.000000 730
Facebook-AI	-5.000000 731
Facebook-AI	-15.000000 732
Facebook-AI	-0.000000 733
Facebook-AI	-1.000000 734
Facebook-AI	-5.000000 735
Facebook-AI	-10.000000 736
Facebook-AI	-15.000000 737
Facebook-AI	-5.000000 738
Facebook-AI	None 739
Facebook-AI	None 740
Facebook-AI	None 741
Facebook-AI	None 742
Facebook-AI	None 743
Facebook-AI	None 744
Facebook-AI	None 745
Facebook-AI	None 746
Facebook-AI	None 747
Facebook-AI	None 748
Facebook-AI	None 749
Facebook-AI	None 750
Facebook-AI	None 751
Facebook-AI	None 752
Facebook-AI	None 753
Facebook-AI	None 754
Facebook-AI	None 755
Facebook-AI	None 756
Facebook-AI	-15.000000 757
Facebook-AI	-0.000000 758
Facebook-AI	-15.000000 759
Facebook-AI	-10.100000 760
Facebook-AI	-5.000000 761
Facebook-AI	-10.000000 762
Facebook-AI	-0.000000 763
Facebook-AI	-5.000000 764
Facebook-AI	-5.000000 765
Facebook-AI	-5.000000 766
Facebook-AI	-10.000000 767
Facebook-AI	-0.000000 768
Facebook-AI	-5.000000 769
Facebook-AI	-5.100000 770
Facebook-AI	None 771
Facebook-AI	None 772
Facebook-AI	None 773
Facebook-AI	None 774
Facebook-AI	None 775
Facebook-AI	None 776
Facebook-AI	None 777
Facebook-AI	None 778
Facebook-AI	None 779
Facebook-AI	None 780
Facebook-AI	None 781
Facebook-AI	None 782
Facebook-AI	None 783
Facebook-AI	None 784
Facebook-AI	None 785
Facebook-AI	None 786
Facebook-AI	None 787
Facebook-AI	None 788
Facebook-AI	None 789
Facebook-AI	None 790
Facebook-AI	None 791
Facebook-AI	None 792
Facebook-AI	None 793
Facebook-AI	None 794
Facebook-AI	None 795
Facebook-AI	None 796
Facebook-AI	None 797
Facebook-AI	None 798
Facebook-AI	None 799
Facebook-AI	None 800
Facebook-AI	None 801
Facebook-AI	None 802
Facebook-AI	None 803
Facebook-AI	None 804
Facebook-AI	None 805
Facebook-AI	None 806
Facebook-AI	None 807
Facebook-AI	None 808
Facebook-AI	None 809
Facebook-AI	-5.000000 810
Facebook-AI	-20.000000 811
Facebook-AI	-20.000000 812
Facebook-AI	-10.000000 813
Facebook-AI	-5.000000 814
Facebook-AI	-5.000000 815
Facebook-AI	-20.000000 816
Facebook-AI	-5.000000 817
Facebook-AI	-0.000000 818
Facebook-AI	-11.000000 819
Facebook-AI	-11.000000 820
Facebook-AI	-1.000000 821
Facebook-AI	-1.000000 822
Facebook-AI	-6.000000 823
Facebook-AI	None 824
Facebook-AI	None 825
Facebook-AI	None 826
Facebook-AI	None 827
Facebook-AI	None 828
Facebook-AI	None 829
Facebook-AI	None 830
Facebook-AI	None 831
Facebook-AI	None 832
Facebook-AI	None 833
Facebook-AI	None 834
Facebook-AI	None 835
Facebook-AI	None 836
Facebook-AI	None 837
Facebook-AI	None 838
Facebook-AI	None 839
Facebook-AI	None 840
Facebook-AI	None 841
Facebook-AI	None 842
Facebook-AI	None 843
Facebook-AI	None 844
Facebook-AI	None 845
Facebook-AI	None 846
Facebook-AI	None 847
Facebook-AI	None 848
Facebook-AI	None 849
Facebook-AI	None 850
Facebook-AI	None 851
Facebook-AI	None 852
Facebook-AI	None 853
Facebook-AI	None 854
Facebook-AI	None 855
Facebook-AI	None 856
Facebook-AI	None 857
Facebook-AI	None 858
Facebook-AI	None 859
Facebook-AI	None 860
Facebook-AI	None 861
Facebook-AI	None 862
Facebook-AI	None 863
Facebook-AI	None 864
Facebook-AI	None 865
Facebook-AI	None 866
Facebook-AI	None 867
Facebook-AI	None 868
Facebook-AI	None 869
Facebook-AI	None 870
Facebook-AI	None 871
Facebook-AI	None 872
Facebook-AI	None 873
Facebook-AI	None 874
Facebook-AI	None 875
Facebook-AI	None 876
Facebook-AI	None 877
Facebook-AI	None 878
Facebook-AI	None 879
Facebook-AI	None 880
Facebook-AI	None 881
Facebook-AI	None 882
Facebook-AI	None 883
Facebook-AI	None 884
Facebook-AI	None 885
Facebook-AI	None 886
Facebook-AI	None 887
Facebook-AI	None 888
Facebook-AI	None 889
Facebook-AI	None 890
Facebook-AI	None 891
Facebook-AI	None 892
Facebook-AI	None 893
Facebook-AI	None 894
Facebook-AI	None 895
Facebook-AI	None 896
Facebook-AI	None 897
Facebook-AI	None 898
Facebook-AI	None 899
Facebook-AI	None 900
Facebook-AI	None 901
Facebook-AI	None 902
Facebook-AI	None 903
Facebook-AI	None 904
Facebook-AI	None 905
Facebook-AI	None 906
Facebook-AI	None 907
Facebook-AI	None 908
Facebook-AI	None 909
Facebook-AI	None 910
Facebook-AI	None 911
Facebook-AI	-5.000000 912
Facebook-AI	-5.100000 913
Facebook-AI	-10.100000 914
Facebook-AI	-0.000000 915
Facebook-AI	-6.000000 916
Facebook-AI	-0.000000 917
Facebook-AI	-5.000000 918
Facebook-AI	-0.000000 919
Facebook-AI	-5.000000 920
Facebook-AI	-10.000000 921
Facebook-AI	-15.000000 922
Facebook-AI	-5.000000 923
Facebook-AI	-5.000000 924
Facebook-AI	-0.000000 925
Facebook-AI	-10.000000 926
Facebook-AI	-5.000000 927
Facebook-AI	-6.000000 928
Facebook-AI	-2.000000 929
Facebook-AI	-20.000000 930
Facebook-AI	-6.000000 931
Facebook-AI	-5.000000 932
Facebook-AI	-12.000000 933
Facebook-AI	-6.000000 934
Facebook-AI	-17.000000 935
Facebook-AI	-6.000000 936
Facebook-AI	-2.000000 937
Facebook-AI	-0.000000 938
Facebook-AI	-13.000000 939
Facebook-AI	-0.000000 940
Facebook-AI	-10.000000 941
Facebook-AI	-0.100000 942
Facebook-AI	-1.000000 943
Facebook-AI	-0.000000 944
Facebook-AI	-5.100000 945
Facebook-AI	-7.000000 946
Facebook-AI	-0.000000 947
Facebook-AI	-1.000000 948
Facebook-AI	-1.000000 949
Facebook-AI	-1.000000 950
Facebook-AI	None 951
Facebook-AI	None 952
Facebook-AI	None 953
Facebook-AI	None 954
Facebook-AI	None 955
Facebook-AI	None 956
Facebook-AI	None 957
Facebook-AI	None 958
Facebook-AI	None 959
Facebook-AI	None 960
Facebook-AI	None 961
Facebook-AI	None 962
Facebook-AI	None 963
Facebook-AI	None 964
Facebook-AI	None 965
Facebook-AI	None 966
Facebook-AI	None 967
Facebook-AI	None 968
Facebook-AI	None 969
Facebook-AI	None 970
Facebook-AI	None 971
Facebook-AI	None 972
Facebook-AI	None 973
Facebook-AI	None 974
Facebook-AI	None 975
Facebook-AI	None 976
Facebook-AI	None 977
Facebook-AI	None 978
Facebook-AI	None 979
Facebook-AI	None 980
Facebook-AI	None 981
Facebook-AI	None 982
Facebook-AI	-1.000000 983
Facebook-AI	-0.000000 984
Facebook-AI	-0.000000 985
Facebook-AI	-5.000000 986
Facebook-AI	-0.000000 987
Facebook-AI	-0.000000 988
Facebook-AI	-0.000000 989
Facebook-AI	-5.000000 990
Facebook-AI	-6.000000 991
Facebook-AI	-10.100000 992
Facebook-AI	-6.000000 993
Facebook-AI	-1.000000 994
Facebook-AI	-0.000000 995
Facebook-AI	None 996
Facebook-AI	None 997
Facebook-AI	None 998
Facebook-AI	None 999
Facebook-AI	None 1000
Facebook-AI	None 1001
Facebook-AI	None 1002
Facebook-AI	None 1003
Facebook-AI	None 1004
Facebook-AI	None 1005
Facebook-AI	None 1006
Facebook-AI	None 1007
Facebook-AI	None 1008
Facebook-AI	None 1009
Facebook-AI	None 1010
Facebook-AI	None 1011
Facebook-AI	None 1012
Facebook-AI	None 1013
Facebook-AI	None 1014
Facebook-AI	None 1015
Facebook-AI	None 1016
Facebook-AI	None 1017
Facebook-AI	None 1018
Facebook-AI	None 1019
Facebook-AI	None 1020
Facebook-AI	None 1021
Facebook-AI	None 1022
Facebook-AI	None 1023
Facebook-AI	None 1024
Facebook-AI	None 1025
Facebook-AI	None 1026
Facebook-AI	None 1027
Facebook-AI	None 1028
Facebook-AI	None 1029
Facebook-AI	None 1030
Facebook-AI	None 1031
Facebook-AI	None 1032
Facebook-AI	None 1033
Facebook-AI	None 1034
Facebook-AI	None 1035
Facebook-AI	None 1036
Facebook-AI	None 1037
Facebook-AI	None 1038
Facebook-AI	None 1039
Facebook-AI	None 1040
Facebook-AI	None 1041
Facebook-AI	None 1042
Facebook-AI	None 1043
Facebook-AI	None 1044
Facebook-AI	None 1045
Facebook-AI	None 1046
Facebook-AI	None 1047
Facebook-AI	None 1048
Facebook-AI	None 1049
Facebook-AI	None 1050
Facebook-AI	None 1051
Facebook-AI	None 1052
Facebook-AI	None 1053
Facebook-AI	None 1054
Facebook-AI	None 1055
Facebook-AI	None 1056
Facebook-AI	None 1057
Facebook-AI	None 1058
Facebook-AI	None 1059
Facebook-AI	None 1060
Facebook-AI	None 1061
Facebook-AI	None 1062
Facebook-AI	None 1063
Facebook-AI	None 1064
Facebook-AI	None 1065
Facebook-AI	None 1066
Facebook-AI	None 1067
Facebook-AI	None 1068
Facebook-AI	None 1069
Facebook-AI	None 1070
Facebook-AI	None 1071
Facebook-AI	None 1072
Facebook-AI	None 1073
Facebook-AI	None 1074
Facebook-AI	None 1075
Facebook-AI	None 1076
Facebook-AI	None 1077
Facebook-AI	None 1078
Facebook-AI	None 1079
Facebook-AI	None 1080
Facebook-AI	None 1081
Facebook-AI	None 1082
Facebook-AI	None 1083
Facebook-AI	None 1084
Facebook-AI	None 1085
Facebook-AI	None 1086
Facebook-AI	None 1087
Facebook-AI	None 1088
Facebook-AI	None 1089
Facebook-AI	None 1090
Facebook-AI	None 1091
Facebook-AI	-0.000000 1092
Facebook-AI	-2.000000 1093
Facebook-AI	-1.000000 1094
Facebook-AI	-0.000000 1095
Facebook-AI	-0.200000 1096
Facebook-AI	-1.300000 1097
Facebook-AI	-0.200000 1098
Facebook-AI	-12.000000 1099
Facebook-AI	-0.100000 1100
Facebook-AI	-15.200000 1101
Facebook-AI	None 1102
Facebook-AI	None 1103
Facebook-AI	None 1104
Facebook-AI	None 1105
Facebook-AI	None 1106
Facebook-AI	None 1107
Facebook-AI	None 1108
Facebook-AI	None 1109
Facebook-AI	None 1110
Facebook-AI	None 1111
Facebook-AI	None 1112
Facebook-AI	None 1113
Facebook-AI	None 1114
Facebook-AI	None 1115
Facebook-AI	None 1116
Facebook-AI	None 1117
Facebook-AI	None 1118
Facebook-AI	-2.000000 1119
Facebook-AI	-0.000000 1120
Facebook-AI	-0.000000 1121
Facebook-AI	-0.000000 1122
Facebook-AI	-0.000000 1123
Facebook-AI	-0.000000 1124
Facebook-AI	-0.000000 1125
Facebook-AI	-0.000000 1126
Facebook-AI	-0.000000 1127
Facebook-AI	-0.000000 1128
Facebook-AI	-0.000000 1129
Facebook-AI	-0.000000 1130
Facebook-AI	-0.000000 1131
Facebook-AI	-0.000000 1132
Facebook-AI	-0.000000 1133
Facebook-AI	None 1134
Facebook-AI	None 1135
Facebook-AI	None 1136
Facebook-AI	None 1137
Facebook-AI	None 1138
Facebook-AI	None 1139
Facebook-AI	None 1140
Facebook-AI	None 1141
Facebook-AI	None 1142
Facebook-AI	None 1143
Facebook-AI	None 1144
Facebook-AI	None 1145
Facebook-AI	None 1146
Facebook-AI	None 1147
Facebook-AI	None 1148
Facebook-AI	None 1149
Facebook-AI	None 1150
Facebook-AI	None 1151
Facebook-AI	None 1152
Facebook-AI	None 1153
Facebook-AI	None 1154
Facebook-AI	None 1155
Facebook-AI	None 1156
Facebook-AI	None 1157
Facebook-AI	None 1158
Facebook-AI	None 1159
Facebook-AI	None 1160
Facebook-AI	None 1161
Facebook-AI	None 1162
Facebook-AI	None 1163
Facebook-AI	None 1164
Facebook-AI	None 1165
Facebook-AI	None 1166
Facebook-AI	None 1167
Facebook-AI	None 1168
Facebook-AI	None 1169
Facebook-AI	None 1170
Facebook-AI	None 1171
Facebook-AI	None 1172
Facebook-AI	None 1173
Facebook-AI	None 1174
Facebook-AI	None 1175
Facebook-AI	None 1176
Facebook-AI	None 1177
Facebook-AI	None 1178
Facebook-AI	None 1179
Facebook-AI	None 1180
Facebook-AI	None 1181
Facebook-AI	None 1182
Facebook-AI	None 1183
Facebook-AI	None 1184
Facebook-AI	None 1185
Facebook-AI	None 1186
Facebook-AI	None 1187
Facebook-AI	None 1188
Facebook-AI	None 1189
Facebook-AI	None 1190
Facebook-AI	None 1191
Facebook-AI	None 1192
Facebook-AI	None 1193
Facebook-AI	None 1194
Facebook-AI	None 1195
Facebook-AI	None 1196
Facebook-AI	None 1197
Facebook-AI	None 1198
Facebook-AI	None 1199
Facebook-AI	None 1200
Facebook-AI	None 1201
Facebook-AI	None 1202
Facebook-AI	None 1203
Facebook-AI	None 1204
Facebook-AI	None 1205
Facebook-AI	None 1206
Facebook-AI	None 1207
Facebook-AI	None 1208
Facebook-AI	None 1209
Facebook-AI	None 1210
Facebook-AI	None 1211
Facebook-AI	None 1212
Facebook-AI	None 1213
Facebook-AI	None 1214
Facebook-AI	None 1215
Facebook-AI	None 1216
Facebook-AI	None 1217
Facebook-AI	None 1218
Facebook-AI	None 1219
Facebook-AI	None 1220
Facebook-AI	None 1221
Facebook-AI	None 1222
Facebook-AI	None 1223
Facebook-AI	None 1224
Facebook-AI	None 1225
Facebook-AI	None 1226
Facebook-AI	None 1227
Facebook-AI	None 1228
Facebook-AI	None 1229
Facebook-AI	None 1230
Facebook-AI	None 1231
Facebook-AI	None 1232
Facebook-AI	None 1233
Facebook-AI	None 1234
Facebook-AI	None 1235
Facebook-AI	None 1236
Facebook-AI	None 1237
Facebook-AI	None 1238
Facebook-AI	None 1239
Facebook-AI	None 1240
Facebook-AI	None 1241
Facebook-AI	None 1242
Facebook-AI	None 1243
Facebook-AI	None 1244
Facebook-AI	None 1245
Facebook-AI	None 1246
Facebook-AI	None 1247
Facebook-AI	None 1248
Facebook-AI	None 1249
Facebook-AI	None 1250
Facebook-AI	None 1251
Facebook-AI	None 1252
Facebook-AI	None 1253
Facebook-AI	None 1254
Facebook-AI	None 1255
Facebook-AI	None 1256
Facebook-AI	None 1257
Facebook-AI	-1.200000 1258
Facebook-AI	-0.100000 1259
Facebook-AI	-0.000000 1260
Facebook-AI	-0.000000 1261
Facebook-AI	-0.100000 1262
Facebook-AI	-0.000000 1263
Facebook-AI	-0.000000 1264
Facebook-AI	-0.000000 1265
Facebook-AI	-0.000000 1266
Facebook-AI	-0.000000 1267
Facebook-AI	-5.000000 1268
Facebook-AI	None 1269
Facebook-AI	None 1270
Facebook-AI	None 1271
Facebook-AI	None 1272
Facebook-AI	None 1273
Facebook-AI	None 1274
Facebook-AI	None 1275
Facebook-AI	None 1276
Facebook-AI	None 1277
Facebook-AI	None 1278
Facebook-AI	None 1279
Facebook-AI	None 1280
Facebook-AI	None 1281
Facebook-AI	None 1282
Facebook-AI	None 1283
Facebook-AI	None 1284
Facebook-AI	None 1285
Facebook-AI	None 1286
Facebook-AI	None 1287
Facebook-AI	None 1288
Facebook-AI	None 1289
Facebook-AI	None 1290
Facebook-AI	None 1291
Facebook-AI	None 1292
Facebook-AI	None 1293
Facebook-AI	None 1294
Facebook-AI	None 1295
Facebook-AI	None 1296
Facebook-AI	None 1297
Facebook-AI	None 1298
Facebook-AI	None 1299
Facebook-AI	None 1300
Facebook-AI	None 1301
Facebook-AI	None 1302
Facebook-AI	None 1303
Facebook-AI	None 1304
Facebook-AI	None 1305
Facebook-AI	None 1306
Facebook-AI	None 1307
Facebook-AI	None 1308
Facebook-AI	None 1309
Facebook-AI	None 1310
Facebook-AI	None 1311
Facebook-AI	None 1312
Facebook-AI	None 1313
Facebook-AI	None 1314
Facebook-AI	None 1315
Facebook-AI	None 1316
Facebook-AI	None 1317
Facebook-AI	None 1318
Facebook-AI	None 1319
Facebook-AI	None 1320
Facebook-AI	None 1321
Facebook-AI	None 1322
Facebook-AI	None 1323
Facebook-AI	None 1324
Facebook-AI	None 1325
Facebook-AI	None 1326
Facebook-AI	None 1327
Facebook-AI	None 1328
Facebook-AI	None 1329
Facebook-AI	None 1330
Facebook-AI	None 1331
Facebook-AI	None 1332
Facebook-AI	None 1333
Facebook-AI	None 1334
Facebook-AI	None 1335
Facebook-AI	None 1336
Facebook-AI	None 1337
Facebook-AI	None 1338
Facebook-AI	None 1339
Facebook-AI	None 1340
Facebook-AI	None 1341
Facebook-AI	None 1342
Facebook-AI	None 1343
